O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
7.65312 4.359115 1.741481 6.819348 9.212933 8.400023 7.319115 16.46924 26.22904 22.68625 16.36888 17 1
-1.649065 -36.24783 -12.88122 -2.4469 -1.419989 -1.895699 -1.581345 -36.40638 -61.12803 -41.77935 -35.30238 17 1
8.185822 -25.02746 -2.913008 8.59946 7.850886 8.425281 10.80723 -10.67652 2.778379 -13.49935 -12.8783 17 1
-3.141818 -46.8155 -9.234737 -4.44136 -2.397299 -1.778397 -2.537984 -24.23736 -19.02398 -21.25708 -15.70818 17 1
-14.7743 -6.083761 -18.88867 -17.3259 -13.35884 -14.48035 -14.03924 -14.45178 -11.2892 -19.90419 -14.3711 17 1
-2.523433 -7.361957 -15.49302 -2.653112 -2.22093 -0.8880627 -2.118417 -16.69409 -1.893181 -5.43137 -4.999269 17 1
3.552922 -18.62213 -25.45007 1.81986 2.994664 4.156478 1.378746 -48.82865 -29.95852 -15.67271 -9.740997 17 1
4.798723 -22.93317 -8.142947 5.855394 2.228357 1.812597 2.823942 -12.34077 -8.294636 3.431731 -2.834731 17 1
-25.79144 22.60587 6.242858 -24.99046 -27.00248 -27.9668 -26.28332 38.83066 43.58869 39.54866 24.06083 17 1
-6.028237 -6.378516 -8.961041 -6.045595 -5.315756 -5.216709 -6.131532 -21.86872 -9.759754 3.745791 -1.320116 17 1
-19.20815 18.54555 8.571579 -19.66711 -20.79252 -20.30994 -20.37059 33.23959 41.5089 34.79256 27.35218 17 1
11.20934 40.30296 18.92868 11.29409 10.73782 11.35687 11.26057 20.12274 33.27543 28.56013 34.63721 17 1
-3.495784 19.33027 15.83011 -0.04317861 -5.113387 -6.659494 -5.423881 21.20671 15.44286 10.36147 9.247095 17 1
7.914778 -36.44263 -11.49768 8.078701 7.361994 7.775391 9.450837 -15.18768 -31.58216 -38.75514 -42.72486 17 1
-0.6818623 -0.276964 -15.24844 -1.738467 -0.2511205 -0.1559843 -1.872901 -31.03214 -21.22867 -3.063593 -0.1692946 17 1
0.2307837 27.03998 14.51512 0.02464647 -0.9573002 -0.1662605 0.4092837 28.90349 42.08077 13.79651 18.81183 17 1
-6.327703 1.574513 -4.744416 -5.080494 -6.571753 -6.157102 -6.811063 2.805403 -4.202571 -11.24523 -16.59536 17 1
-8.227145 -16.13982 -21.86591 -8.582539 -8.855178 -7.625476 -7.202653 -18.71395 -19.77685 -32.92854 -19.78372 17 1
1.65976 42.40917 7.96348 0.06731319 1.649978 2.163139 2.490229 38.65526 51.25026 39.31893 32.4036 17 1
20.46114 13.06133 11.92288 20.394 19.6973 19.18458 18.5476 -9.422034 3.977591 -10.12701 4.442473 17 1
0.08252744 -43.39867 -5.421541 -0.09904585 -1.160653 -0.9889574 -1.617025 -12.68717 -28.77349 -9.842891 -27.68098 17 1
-19.26132 39.83595 16.00865 -18.58409 -19.88124 -19.09414 -19.00669 37.61413 42.89653 22.63882 25.60152 17 1
-5.598831 -14.59433 -3.542574 -3.323118 -6.529422 -6.879546 -6.779742 -4.126798 -20.67766 -27.83281 -18.9517 17 1
-18.57362 -23.6857 -26.09593 -20.34701 -18.13979 -18.47202 -18.08835 -17.99884 -3.882222 -11.90083 -15.32222 17 1
14.63067 28.69067 13.9269 15.48268 13.48716 14.36913 13.72374 17.80499 4.590468 9.697733 19.07302 17 1
11.33028 5.391517 17.06285 10.86078 11.99753 11.44441 11.36229 15.1531 16.60885 -3.082568 1.885347 17 1
4.539887 -35.77925 -8.317593 2.27979 4.720305 5.255494 5.065633 -35.81681 -45.40178 -51.89046 -31.34902 17 1
3.307208 -1.022731 -11.002 4.418973 2.267703 2.82426 3.361083 -23.48155 -18.42333 -15.02336 -12.92957 17 1
-11.20339 -52.51188 -21.57273 -12.48504 -11.38413 -10.26921 -9.93112 -39.27866 -40.7975 -17.79909 -30.41334 17 1
-3.024054 8.378304 -1.543349 -2.035427 -4.427459 -3.186375 -3.197161 1.894959 14.2888 -10.76903 -2.907565 17 1
-7.805981 78.32103 24.3331 -5.706258 -8.075645 -11.58104 -11.0686 -31.5978 62.44942 46.52232 51.77394 17 1
-3.065264 -85.08388 -4.517953 -3.715068 -3.327092 -2.809684 -2.862817 12.07018 -30.73785 18.86144 -25.03727 17 1
-1.235599 26.45511 0.0903945 -3.115384 -1.630107 -0.1892582 0.2939828 10.50968 26.98441 16.64664 13.39104 17 1
-21.94045 -49.38452 -19.00705 -21.16464 -22.42263 -23.57251 -21.67055 -15.35185 -15.21082 -0.2036657 -14.43769 17 1
9.260377 24.48139 8.207034 8.169065 9.576569 8.886168 8.618361 -4.160355 -9.994448 9.800699 14.53043 17 1
-1.328332 -15.56887 -9.487446 -1.912047 -1.490164 -1.680098 -1.317235 -15.13176 9.952721 2.523445 -3.621407 17 1
-5.241033 -21.16476 -9.819304 -6.683148 -4.427651 -4.044096 -4.170104 5.082617 -4.260041 23.62728 0.03947864 17 1
-7.095147 48.34389 28.19616 -6.784515 -8.296245 -9.111626 -8.889009 53.40167 60.08557 52.95789 36.98312 17 1
-30.36999 24.67835 5.630725 -30.82703 -31.70499 -31.58561 -29.45824 44.8263 31.87481 36.68406 13.24164 17 1
13.55171 -1.53497 11.77215 12.36696 13.7145 12.86669 12.93588 8.472021 1.961728 6.457722 13.8151 17 1
-12.86477 12.48039 -10.54977 -11.18702 -13.0857 -13.68914 -14.61191 3.268497 17.11403 11.18643 7.665072 17 1
6.540048 6.805694 14.01506 7.678228 4.112115 5.821892 6.238431 36.16147 -3.609784 -3.083161 -9.98292 17 1
6.780296 -38.74601 -8.240071 5.551856 6.916502 8.315363 7.391285 -37.50634 -28.68013 -24.67342 -22.76207 17 1
-14.73397 4.325118 5.606501 -15.3664 -15.27481 -14.84504 -12.83202 40.62708 27.08588 36.87267 21.78411 17 1
11.68681 -7.297225 -4.466592 9.78256 11.82852 11.78372 14.6454 -32.2732 -18.49052 -9.996333 -13.58184 17 1
7.417027 -29.11331 -1.731773 9.200795 7.43855 6.627837 6.400233 -7.758289 -14.29045 -20.65489 -11.90583 17 1
4.773239 -7.04568 -0.7928637 4.594964 4.477469 4.301823 5.654946 4.163062 -3.117198 24.82979 11.67264 17 1
-26.30573 -39.47316 -37.31603 -28.70779 -24.94846 -24.80338 -25.26659 -66.83902 -39.50462 -3.792629 -13.68087 17 1
-10.27496 -3.042415 -12.05409 -9.746826 -10.32602 -9.561073 -11.31217 -9.628119 11.14921 7.069121 -7.315737 17 1
-5.072106 -1.652066 -5.645833 -5.788138 -6.525362 -6.899307 -6.972239 -0.07261147 2.729162 5.273505 -3.888586 17 1
6.213847 -13.56958 -2.203347 6.947398 4.317719 5.593552 6.777483 -3.657068 -13.68615 -24.46554 -10.21368 17 1
-18.27104 8.157318 -7.271809 -17.37613 -17.97104 -17.71978 -18.19946 3.542128 15.9555 18.01202 7.683068 17 1
6.126472 18.27117 12.7457 6.822409 6.239162 6.759632 5.580087 14.27916 12.98342 13.34212 9.657628 17 1
-9.096288 -28.71143 -30.80845 -11.4599 -7.756445 -8.585974 -7.484778 -43.85137 -37.00947 -33.44714 -20.74347 17 1
9.112749 -21.55793 -4.910061 10.74553 9.668229 9.532833 9.787178 -13.79382 -28.51671 -57.72963 -39.40552 17 1
-22.62495 -11.00545 -18.40396 -22.20796 -23.13106 -22.38421 -22.74087 4.251445 -0.4874976 -37.16018 -27.20431 17 1
-19.42735 17.06349 -16.58631 -20.67959 -20.54873 -21.04986 -19.78106 -20.48377 -3.995293 -7.923975 -17.07527 17 1
15.17378 8.373662 11.90315 41.01601 26.02433 26.04972 12.73661 7.314795 8.61776 8.87572 21.12943 18 1
-49.90444 -14.75808 -31.56072 -46.23103 -38.34553 -36.93732 -36.34787 -11.32189 -10.92013 -9.2106 -7.569641 18 1
-11.59599 -13.51262 -13.37849 -10.52167 -5.352553 -7.101546 -10.32358 -13.05928 -10.69248 -10.04966 -11.5577 18 1
-43.82559 10.61789 -16.89367 -32.19263 -24.55898 -25.44466 -30.37207 9.555588 10.63024 13.78455 3.209399 18 1
-0.3649057 -16.41806 -4.672296 6.519091 12.00112 12.64672 12.553 -21.44281 -21.76293 -22.47585 -5.618303 18 1
