O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
-40.56404 4.169024 -14.7681 -31.34985 -60.68136 -15.23364 -60.96294 5.803046 -39.63272 -10.35154 -45.62396 23 1
1.554586 -80.89951 -31.26243 12.89563 -0.8003957 18.16584 -1.166375 2.742327 18.90143 -14.08891 12.02192 23 1
58.44981 -60.27671 0.1711093 27.8046 46.04794 2.614321 44.92715 -16.30773 19.19416 -4.443589 -0.8668811 23 1
33.45665 1.652352 18.32544 11.98178 17.32614 11.0121 17.29995 24.50278 36.16851 25.38287 35.53044 23 1
34.0799 34.54952 23.43937 -12.46092 22.04311 0.9834751 -14.61165 4.340197 4.206296 2.162622 9.897911 24 1
-32.09948 28.91555 -6.43089 -45.38319 -39.97495 -34.96389 -52.40506 4.545477 3.924278 1.735658 -15.85152 24 1
-36.34843 0.1517875 -28.84829 -18.95361 -18.89173 -46.24374 -35.8026 -45.67871 -46.71189 -50.55213 -20.44856 24 1
9.255115 28.74732 18.71293 1.137028 15.37435 20.18474 29.14763 28.87103 28.88843 24.75808 27.80054 24 1
9.394053 -26.31969 -8.489544 12.68605 17.83617 -2.206651 11.07105 -1.663258 -2.477588 -4.041921 11.59693 24 1
-32.74329 -34.28423 -40.38859 -23.43252 -28.81832 -42.15937 -25.3108 -47.68957 -47.07877 -48.20614 -40.37944 24 1
-5.720408 3.966027 -1.617847 -19.39297 -6.039281 -9.888243 -5.90328 -6.394483 -6.197817 -5.64597 -12.8792 24 1
-19.36629 13.21101 -3.884645 -7.634039 -11.8576 4.847758 -57.9932 9.10499 9.118258 7.647836 -10.85186 24 1
8.161497 -24.77393 -6.797433 27.4843 25.44353 12.06754 18.80847 -5.37668 -5.319922 -6.154109 9.342654 24 1
-28.41076 -23.55921 -32.2025 -19.31032 -25.21127 -17.45188 -41.60396 -37.91418 -37.72282 -38.52874 -30.12219 24 1
11.08133 -12.19544 1.524374 2.557312 13.64427 -9.169161 6.427982 20.6423 19.24154 20.93693 33.59991 24 1
15.58702 -4.519723 5.167659 16.43594 14.4607 -11.03602 45.67117 -18.62493 -19.00618 -18.62952 -5.283145 24 1
-8.64118 28.23176 3.645627 8.460114 8.918558 -40.2725 24.91338 -34.37559 -34.26341 -37.14137 1.55869 24 1
11.51655 2.05476 3.662704 12.29446 12.18814 16.48801 15.68252 -16.84918 -16.49532 -17.69909 -7.094768 24 1
1.16255 18.98017 3.312253 -9.012304 2.438744 7.793706 -5.786283 -9.183664 -8.075972 -8.934322 -8.238573 24 1
12.35737 -35.69917 -7.31888 22.65766 18.70208 -12.5203 20.91918 6.534579 6.078582 4.543278 19.80925 24 1
17.95277 -6.621242 6.510025 15.05464 27.19616 1.424334 34.88509 10.00416 11.64305 7.390405 8.530419 24 1
-23.18538 17.5021 -4.227144 -8.56076 -10.60225 -36.11032 -3.73682 -6.246129 -5.705223 -5.036839 13.15823 24 1
12.37381 -19.73287 -6.980812 -5.48419 -22.53578 -1.926172 -11.46503 -4.059556 -4.935886 -13.55134 12.05528 24 1
50.49036 -27.42022 4.838957 -24.80329 15.90329 31.05676 -8.861853 36.59923 36.71354 37.61771 34.53248 24 1
11.6905 -90.23296 -28.73857 6.387941 -4.265691 -8.060988 6.085968 6.907477 7.231523 10.69022 -15.48034 24 1
40.67173 8.421804 34.00645 43.29863 26.25482 68.54507 -16.35013 46.02181 45.95177 37.10783 63.76869 24 1
15.34416 -17.09284 0.2188096 10.74299 -1.291668 35.18596 -3.989875 -9.591349 -9.255246 -5.618745 -29.56739 24 1
2.260224 -26.7623 -12.011 15.39701 3.123442 -52.43104 8.684591 -0.4385899 -0.9909418 1.91275 2.786432 24 1
-16.7429 -10.42554 -4.048684 -23.83933 -19.73199 -15.75717 -25.86282 -7.421129 -8.471122 2.389116 -13.51826 26 1
-2.017062 -6.94836 -10.24547 8.764943 14.45237 9.461123 7.406365 -0.5896802 -3.779682 4.500549 -9.848348 26 1
-12.79161 -18.94456 -6.933162 -24.62448 -21.64438 -22.91523 -23.65469 -24.2117 -20.5649 -19.11669 -33.95388 26 1
32.32141 29.68449 22.71399 28.93278 36.73785 20.34099 29.01887 31.09738 30.97374 24.69983 21.46286 26 1
32.6871 31.70396 23.99662 13.57735 18.15559 13.73438 18.59021 33.76702 32.15779 29.42963 31.24746 26 1
-5.328459 -5.150285 -3.873518 4.538108 8.762533 3.476399 2.906059 -4.213035 -6.154861 -8.872296 -4.23715 26 1
