O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-2.242082 -1.428455 -2.606962 -0.08943061 0.6885383 -0.9574178 0.4444856 -1.295682 -2.151979 -0.6717749 -4.138543 264 248 264 264 256 260 256 248 248 248 248 58 2
3.106292 0.4024829 2.38601 2.204201 3.931219 0.6636711 1.121969 0.4522097 -0.6610206 -1.752028 -0.6413444 256 260 260 248 260 264 256 248 248 260 252 59 2
5.125896 4.777288 6.820163 5.003822 4.074881 0.6364228 -0.4471214 4.805379 2.046463 -1.415204 -2.768201 248 264 264 248 248 248 248 264 260 252 248 60 2
10.381 5.299946 -19.17566 0.6536105 4.529728 0.1853773 4.896283 1.699309 3.368033 1.185705 3.366775 256 264 264 260 248 260 248 256 256 256 256 61 2
-2.243524 0.5009873 -1.99307 -2.317549 -2.999374 -1.742833 -2.740493 0.4893159 0.5422671 1.148126 0.515628 264 256 248 264 248 248 248 260 260 248 256 62 2
-1.482792 -2.55351 -0.1687087 0.3026648 -3.908194 -3.885269 -4.135657 1.189545 -2.506533 -3.05166 -11.4302 248 264 248 248 248 248 248 264 264 264 248 63 2
0.2407926 -3.889838 0.2221108 0.3994282 -0.4630367 1.482472 -0.6374558 -3.716975 -3.613471 -2.510251 -3.796579 264 264 264 264 256 264 256 264 264 264 264 66 2
1.061705 -2.934361 0.02014852 0.5931221 0.1105363 -2.662043 2.431421 3.248724 1.62218 -0.8126076 3.017519 264 252 264 248 264 260 264 264 264 264 248 69 2
-0.4211704 2.34251 -10.7598 -0.7353529 0.1303296 -0.6513449 -0.1591871 -0.2276692 -0.3332898 -3.980076 -0.00679822 264 256 248 248 256 252 252 264 264 264 264 70 2
0.290011 -2.586839 0.234019 0.3351032 -0.9243662 -0.2609004 -1.933332 -2.515719 -2.685657 -2.895132 -2.701336 248 260 248 248 252 252 248 260 260 264 264 74 2
0.7933173 1.510221 0.8035107 0.7979755 0.9350211 1.970786 -2.162638 1.229898 1.90154 2.260902 1.974215 248 248 248 248 248 248 252 248 248 264 248 75 2
